Time [min]	AIF shifted [SUV]
1.7340469328941952	3.9006980474040547
1.7507204610951008	3.835734162276361
1.7673939892960067	3.8713807979769856
1.7840675174969123	3.7011753314560787
1.8007410456978181	3.57057471310311
1.8174145738987237	3.661033583206107
1.8340881020996296	3.913355482742936
1.8507616303005352	3.8341988836769154
1.8674351585014408	3.4958434445431967
1.8841086867023467	3.295564871068069
1.9007822149032523	3.6743376271436827
1.9174557431041581	3.470632110827028
1.9341292713050637	3.5206096512623293
1.9508027995059696	3.5553167997281054
1.9674763277068752	3.650965645587551
1.984149855907781	3.533730475258776
2.0008233841086867	3.2581606403985433
2.0174969123095923	3.7017612418948747
2.0341704405104983	3.228227657991811
2.050843968711404	3.2556168537711736
2.0675174969123096	3.487501962162478
2.084191025113215	3.664394989851569
2.1008645533141213	3.402509073344628
2.117538081515027	3.336656092238844
2.1342116097159325	3.2823016875112074
2.150885137916838	3.478289151678053
2.1675586661177437	3.320546704143741
2.18423219431865	3.4578145972678818
2.2009057225195554	3.2044310528221884
2.217579250720461	3.3585200576318637
2.2342527789213666	3.437378689871007
2.2509263071222727	3.2522013398151257
2.2675998353231783	3.403624438397532
2.284273363524084	3.236584168985719
2.3009468917249896	3.3800258593003236
2.3176204199258956	3.3587312019745688
2.3342939481268012	3.0381726846098913
2.350967476327707	3.2275977742616497
2.3676410045286125	3.12824464463234
2.3843145327295185	3.065400277636185
2.400988060930424	3.102412904166623
2.41766158913133	2.8753494068097734
2.4343351173322354	2.979112604699633
2.451008645533141	3.251432472119684
2.467682173734047	3.382888860841061
2.4843557019349527	3.0804040457735082
2.5010292301358583	3.1130386948351503
2.517702758336764	3.299323396792333
2.53437628653767	3.2315790752252265
2.5510498147385756	3.0766515679299298
2.5677233429394812	3.082647842209142
2.584396871140387	2.9172208653066076
2.601070399341293	3.1747556238513965
2.6177439275421985	3.0582064770346196
2.634417455743104	3.0029457506069983
2.6510909839440098	2.8318773554957524
2.667764512144916	2.909745656399907
2.6844380403458215	3.2369705079533264
2.701111568546727	3.05348662662887
2.7177850967476327	3.0438092508163455
2.7344586249485383	2.798933465356163
2.7511321531494444	2.9425235993561496
2.76780568135035	3.074693825065119
2.7844792095512556	2.9570651641443293
2.8011527377521612	3.073476021798023
2.8178262659530673	2.9836038407783287
2.834499794153973	2.9110960391899496
2.8511733223548785	2.8363019307238995
2.867846850555784	2.947825028733857
2.88452037875669	2.805181482151535
2.901193906957596	2.8065862266413926
2.9178674351585014	3.033327975882732
2.934540963359407	2.8180740232049692
2.9512144915603127	2.944311162489779
2.9678880197612187	2.9246163892293695
2.9845615479621244	2.8575112665202362
3.00123507616303	2.8847257708864955
3.0179086043639356	2.7748418307129867
3.0345821325648417	2.936840063832831
3.0512556607657473	2.5355364562924803
3.067929188966653	2.725527118552557
3.0846027171675585	2.711689005255234
3.1012762453684646	2.9172223383326954
3.11794977356937	2.8050116896434973
3.134623301770276	2.901593948883874
3.1512968299711814	2.778522855159199
3.1679703581720875	2.8511431411991337
3.184643886372993	2.687143254676836
3.2013174145738987	2.9243342884506385
3.2179909427748044	2.713473074476977
3.23466447097571	2.8924064891812815
3.251337999176616	2.6524475777606287
3.2680115273775217	2.7558817382808662
3.2846850555784273	2.9242195629759804
3.301358583779333	2.5487872289385805
3.318032111980239	2.87642677582584
3.3347056401811446	2.815075123160875
3.35137916838205	2.6689854412577647
3.368052696582956	2.8021796453256878
3.384726224783862	2.8262507594097075
3.4013997529847675	2.8379354229744047
3.418073281185673	2.876202289660989
3.4347468093865787	2.5645653841750753
3.451420337587485	2.770994025111454
3.4680938657883904	2.8583198019727973
3.484767393989296	2.6587900572984764
3.5014409221902016	2.7098108054076375
3.5181144503911073	2.7068326906127766
3.5347879785920133	2.708040642273235
3.551461506792919	2.5944938563991946
3.5681350349938246	2.7203482278280204
3.58480856319473	2.3625153751776073
3.6014820913956362	2.4732990481825707
3.618155619596542	2.6889424122731698
3.6348291477974475	2.6637664448370204
3.651502675998353	2.671871550280193
3.668176204199259	2.539647013753805
3.684849732400165	2.6885696825844754
3.7015232606010704	2.6437260152199418
3.718196788801976	2.583687484314382
3.7348703170028816	2.3700440319105134
3.7515438452037877	2.8233543361777373
3.7682173734046933	2.636684177749522
3.784890901605599	2.578799174991684
3.8015644298065046	2.5735756096492066
3.8182379580074106	2.368465942443652
3.8349114862083162	2.513688320815647
3.851585014409222	2.4562901635432635
3.8682585426101275	2.5699081178286196
3.8849320708110335	2.625118685042194
3.901605599011939	2.5192287340047925
3.9182791272128448	2.379651753985567
3.9349526554137504	2.6063509619355583
3.9516261836146565	2.526680657246999
3.968299711815562	2.5105106628420133
3.9849732400164677	2.5092103005363398
4.001646768217373	2.6715018326652933
4.018320296418279	2.430090610719113
4.0349938246191845	2.3784634986042263
4.051667352820091	2.4344211963939335
4.068340881020997	2.350694687604715
4.085014409221902	2.6020565843683467
4.101687937422808	2.462031257077923
4.118361465623713	2.4101350040275777
4.135034993824619	2.4768645321398726
4.151708522025525	2.4867637765291306
4.16838205022643	2.4261841152746513
4.185055578427336	2.5193219618215617
4.2017291066282425	2.4185127209852997
4.218402634829148	2.464866782578287
4.235076163030054	2.530246556863022
4.251749691230959	2.4067054172947944
4.268423219431865	2.263668093964414
4.285096747632771	2.3426371211457733
4.301770275833676	2.4641386771494083
4.318443804034582	2.4753250197047256
4.3351173322354875	2.3916480717605686
4.3517908604363935	2.1993121793081443
4.3684643886373	2.252188736394792
4.385137916838205	2.40307222127904
4.401811445039111	2.3064367713819007
4.418484973240017	2.4053749088608356
4.435158501440922	2.386112891887545
4.451832029641828	2.3196981451306415
4.468505557842733	2.165157793678526
4.485179086043639	2.2536384804302014
4.501852614244545	2.345167116888579
4.518526142445451	2.165529872183523
4.535199670646357	2.4017853779806293
4.551873198847262	2.452021580231806
4.568546727048168	2.3368197734406984
4.585220255249074	2.2587981463040205
4.601893783449979	2.2917575631569296
4.618567311650885	2.3256320996249933
4.635240839851791	2.266480467646974
4.651914368052696	2.248704370405396
4.6685878962536025	2.379644511519632
4.685261424454508	2.3378133630265268
4.701934952655414	2.3320714289490434
4.71860848085632	2.330833560369448
4.735282009057225	2.183470168328469
4.751955537258131	2.3892384292222584
4.768629065459037	2.3276069617864867
4.785302593659942	2.270360532651366
4.801976121860848	2.2687677655542795
4.8186496500617535	2.396216913203817
4.83532317826266	2.2254240663317875
4.851996706463566	2.1135470614535667
4.868670234664471	2.009279425221533
4.885343762865377	2.318348313828751
4.902017291066282	2.071979735270825
4.918690819267188	2.3167493453710684
4.935364347468094	2.56962223532907
4.952037875668999	2.2963758576944997
4.968711403869905	2.1437832904851035
4.9853849320708115	2.1285897730664045
5.002058460271717	2.396769090025035
5.018731988472623	2.1975425021150397
5.035405516673528	2.2136842430063366
5.052079044874434	2.231246120310202
5.06875257307534	2.590692723073193
5.085426101276245	2.148331664712887
5.102099629477151	2.1054008798905954
5.118773157678056	2.281481645064933
5.1354466858789625	2.2140922998712336
5.1521202140798685	2.4875033122466537
5.168793742280774	2.1110812884461785
5.18546727048168	2.0375782299779353
5.202140798682586	2.116136351598276
5.218814326883491	2.162029318229798
5.235487855084397	2.339342168363496
5.252161383285302	2.1233738658308243
5.268834911486208	2.1439278429728965
5.285508439687114	2.1154432270412826
5.3021819678880195	2.051968936904749
5.318855496088926	2.2801909741533226
5.335529024289832	2.281350446615577
5.352202552490737	2.1259320680797824
5.368876080691643	2.197216358345429
5.385549608892548	2.2638163346015947
5.402223137093454	2.30545138655079
5.41889666529436	2.0579102740618938
5.435570193495265	2.0497308438979247
5.452243721696171	2.0926469340633638
5.468917249897077	2.164967215245973
5.485590778097983	2.16244860524861
5.502264306298889	2.108699235060431
5.518937834499794	2.056063735473317
5.5356113627007	2.084554067733119
5.552284890901606	2.1012456404120448
5.568958419102511	2.290926297516899
5.585631947303417	2.1548801933816364
5.6023054755043225	2.0351676185010694
5.6189790037052285	1.9300458306109902
5.635652531906135	2.0872997890985907
5.65232606010704	2.0327706467856044
5.668999588307946	2.1284600724498954
5.685673116508851	2.115364988692958
5.702346644709757	2.1208331588949534
5.719020172910663	2.1693971670510814
5.735693701111568	2.2241351412530737
5.752367229312474	1.969280084193515
5.76904075751338	2.09157744067752
5.785714285714286	2.005521938685491
5.802387813915192	2.1671342050712403
5.819061342116097	2.143587294549193
5.835734870317003	2.2374984036982113
5.852408398517909	2.211384904635513
5.869081926718814	2.0077608060424827
5.88575545491972	1.8958392274640452
5.902428983120625	2.146788253939955
5.919102511321531	2.191177478595464
5.9357760395224375	2.1875061407035052
5.952449567723343	2.1734976653883074
5.969123095924249	2.2107759593431036
5.985796624125155	2.1799796339491295
6.00247015232606	2.2105431620576623
6.019143680526966	2.1149719097198547
6.035817208727871	2.116658930282937
6.052490736928777	1.9627287922811427
6.069164265129683	2.0352943254611064
6.0858377933305885	2.1570906807159336
6.102511321531495	2.0704480906678935
6.119184849732401	1.9289318369641353
6.135858377933306	2.0320939956635518
6.152531906134212	1.961096225160115
6.169205434335117	1.9013047097193472
6.185878962536023	1.892921788498336
6.202552490736929	2.0712821439471885
6.219226018937834	2.155815969253766
6.23589954713874	2.248451913282996
6.252573075339646	2.10873739010761
6.269246603540552	2.1909539601004826
6.285920131741458	1.986910279641205
6.302593659942363	1.913390784677656
6.319267188143269	1.885372473779156
6.335940716344175	2.069076831704562
6.35261424454508	1.9867908854161092
6.369287772745986	1.9298176389951898
6.385961300946891	1.9871621467478722
6.4026348291477975	2.058939040853536
6.4193083573487035	2.0661977259161035
6.435981885549609	2.050909008741459
6.452655413750515	1.983095967704849
6.46932894195142	1.8404833184478961
6.486002470152326	1.9707788038628593
6.502675998353232	1.9393202698484224
6.519349526554137	2.035161075825374
6.536023054755043	2.0955238310317315
6.552696582955949	2.0497839209182436
6.5693701111568545	1.9698290514335588
6.586043639357761	2.0483820426834174
6.602717167558666	1.942521472809491
6.619390695759572	1.9505322029331644
6.636064223960478	1.9806125331141928
6.652737752161383	2.228059748147891
6.669411280362289	2.1027279185709222
6.686084808563194	2.1855560107696506
6.7027583367641	1.951574473295279
6.719431864965006	1.976566948532798
6.736105393165912	2.0688359763294057
6.752778921366818	1.953673824938048
6.769452449567724	2.093476248942544
6.786125977768629	2.084794638035805
6.802799505969535	1.920739789344571
6.81947303417044	1.9542522014532184
6.836146562371346	2.0034584033531444
6.852820090572252	1.935674776810136
6.8694936187731575	1.8077176049664079
6.8861671469740635	1.9490748313559672
6.90284067517497	1.88359507645133
6.919514203375875	1.8330641744547111
6.936187731576781	2.0014846152780796
6.952861259777686	1.9741948140820151
6.969534787978592	1.864396281517754
6.986208316179498	1.9366459768682376
7.002881844380403	1.8562557632150056
7.019555372581309	1.9119030867585298
7.0362289007822145	2.0767209456672298
7.052902428983121	2.1812229147326105
7.069575957184027	2.025313501117994
7.086249485384932	1.7708186255030605
7.102923013585838	1.8639091995799335
7.119596541786744	1.7301439751932095
7.136270069987649	1.960271989554744
7.152943598188555	1.9245283176962873
7.16961712638946	1.8372210369321793
7.186290654590366	1.979045561956186
7.2029641827912725	1.846415172151129
7.219637710992178	1.7723447153176133
7.236311239193084	1.7911098040376003
7.252984767393989	1.8629324073250542
7.269658295594895	2.0407191531854734
7.286331823795801	1.9139929005586012
7.303005351996706	1.8801581527216296
7.319678880197612	1.8085437274602776
7.336352408398518	1.8895721616267689
7.3530259365994235	1.8342508244740179
7.36969946480033	1.9108528194919783
7.386372993001235	1.8634970051116373
7.403046521202141	1.9388802269229914
7.419720049403047	1.7303774745305234
7.436393577603952	1.8361177024050745
7.453067105804858	1.885470767418257
7.469740634005763	1.8771512387180715
7.486414162206669	1.8694379065799693
7.503087690407575	1.8207231648130937
7.519761218608481	1.7819416792212193
7.536434746809387	1.8983895727228919
7.553108275010293	1.9440875408756724
7.569781803211198	1.9120299602859683
7.586455331412104	1.7652235659442346
7.603128859613009	1.929093987709884
7.619802387813915	1.7833593222285893
7.636475916014821	1.5940667994921558
7.653149444215726	1.6768617138758322
7.6698229724166325	1.8018946053024758
7.6864965006175385	1.930700615722303
7.703170028818444	1.9637175062883503
7.71984355701935	1.8885588273014413
7.736517085220255	1.9937623223650986
7.753190613421161	1.8291370503711801
7.769864141622067	1.8011155630670161
7.786537669822972	1.7743783642851418
7.803211198023878	1.8145885071602288
7.8198847262247835	1.6904177203600064
7.8365582544256895	1.856261491433188
7.853231782626596	1.872102858319441
7.869905310827501	1.873931264420256
7.886578839028407	1.7053557754166848
7.903252367229313	1.7425152316890655
7.919925895430218	1.6921254898433737
7.936599423631124	1.7438019641186904
7.953272951832029	1.8281641325967157
7.969946480032935	1.631715297299366
7.986620008233841	1.6811004444032591
8.003293536434747	1.606230255413859
8.019967064635653	1.9385143732782286
8.036640592836559	1.956147773392222
8.053314121037465	1.831518894919143
8.069987649238369	1.8548341589865351
8.086661177439275	1.8205946585414874
8.103334705640181	1.7099030269800544
8.120008233841087	1.8935504280688584
8.136681762041993	1.7763027589790907
8.153355290242898	1.877180260504415
8.170028818443804	1.7632523933684368
8.18670234664471	1.7559999434727003
8.203375874845616	1.7338552713282869
8.220049403046522	1.7225367638603852
8.236722931247426	1.8710470089333116
8.253396459448332	1.9861943903241808
8.270069987649238	1.740820988342161
8.286743515850144	1.7880346631420223
8.30341704405105	1.7098086658044211
8.320090572251955	1.7537077971733732
8.33676410045286	1.907977416325627
8.353437628653767	1.7016801059220463
8.370111156854673	1.7748785538284777
8.386784685055579	1.7813766910748838
8.403458213256485	1.5791269333957378
8.42013174145739	1.7327365719277001
8.436805269658295	1.779930584876722
8.453478797859201	1.8410311855192574
8.470152326060107	1.8103380129144517
8.486825854261014	1.7461317018097653
8.503499382461918	1.6838806197075824
8.520172910662824	1.81085106187421
8.53684643886373	1.7476590330557435
8.553519967064636	1.6535978643806781
8.570193495265542	1.7011214131057362
8.586867023466446	1.8450814311266994
8.603540551667352	1.805848720457696
8.620214079868258	1.7964014237067698
8.636887608069165	1.6326526631907095
8.65356113627007	1.6822178078677188
8.670234664470975	1.7972715498323495
8.686908192671881	1.8122716148570868
8.703581720872787	1.7313063762780514
8.720255249073693	1.7231624943528079
8.7369287772746	1.5587100768988769
8.753602305475505	1.7515767902855843
8.77027583367641	1.8595762198028212
8.786949361877316	1.674955206617898
8.803622890078222	1.6327539638573698
8.820296418279128	1.6346637794385832
8.836969946480034	1.6730282961884593
8.853643474680938	1.706714269185277
8.870317002881844	1.6329057120194492
8.88699053108275	1.7241546173663622
8.903664059283656	1.7289484109427664
8.920337587484562	1.6726362012886982
8.937011115685467	1.6562360873670798
8.953684643886373	1.790808651855192
8.970358172087279	1.7619714131117596
8.987031700288185	1.62774946637689
9.00370522848909	1.8180675359189769
9.020378756689995	1.7790107487802636
9.037052284890901	1.5083835349090453
9.053725813091807	1.7474828068512616
9.070399341292713	1.7084187222785556
9.08707286949362	1.6931665717951019
9.103746397694524	1.6797037110093151
9.12041992589543	1.7166693286033785
9.137093454096336	1.6925458850327189
9.153766982297242	1.6061711196197197
9.170440510498148	1.6095278538630322
9.187114038699054	1.7006523701431868
9.203787566899958	1.7583256358538135
9.220461095100864	1.6291606359557331
9.23713462330177	1.492710080414587
9.253808151502676	1.4994890500073748
9.270481679703583	1.661914730471378
9.287155207904487	1.4969003647005918
9.303828736105393	1.619462044123048
9.320502264306299	1.5987482172060659
9.337175792507205	1.5928357821138515
9.353849320708111	1.6972708190651435
9.370522848909015	1.7316130647799752
9.387196377109921	1.517577947695697
9.403869905310827	1.5990844076050028
9.420543433511734	1.7637498279108834
9.43721696171264	1.610155857848441
9.453890489913544	1.6057227660346507
9.47056401811445	1.6289349696512534
9.487237546315356	1.6414869644929782
9.503911074516262	1.7271935375314327
9.520584602717168	1.8046523577941416
9.537258130918074	1.706984693143134
9.553931659118978	1.6826898232553928
9.570605187319885	1.6490726324842773
9.58727871552079	1.5064174696208898
9.603952243721697	1.5236098284102286
9.620625771922603	1.5866390111022277
9.637299300123507	1.712402530758026
9.653972828324413	1.7225189189558148
9.67064635652532	1.6322711092911526
9.687319884726225	1.7201537110184604
9.703993412927131	1.5833032618326515
9.720666941128036	1.5864686051371677
9.737340469328942	1.518219229981838
9.754013997529848	1.4548804500910888
9.770687525730754	1.6452315299988232
9.78736105393166	1.6898967999206047
9.804034582132564	1.7282292703784252
9.82070811033347	1.4962623728716664
9.837381638534376	1.5980315405595191
9.854055166735282	1.5285724308947548
9.870728694936188	1.3859333556733775
9.887402223137093	1.6490074969342057
9.904075751337999	1.6773714066727632
9.920749279538905	1.6401048604648858
9.93742280773981	1.651062439131543
9.954096335940717	1.595216796379106
9.970769864141623	1.6127151014595582
9.987443392342527	1.6115752801165546
10.004116920543433	1.6569768689779882
10.02079044874434	1.680080890659198
10.037463976945245	1.771483438622769
10.054137505146151	1.5441811843037307
10.070811033347056	1.542091457020113
10.087484561547962	1.6850121461694536
10.104158089748868	1.7235675961808425
10.120831617949774	1.5177447770554058
10.13750514615068	1.6728750064861673
10.154178674351584	1.653530276293427
10.17085220255249	1.65792436857029
10.187525730753396	1.5227379360461855
10.204199258954302	1.5468001896143704
10.220872787155209	1.6504291714100199
10.237546315356113	1.570666277728013
10.254219843557019	1.63005483405654
10.270893371757925	1.6078048092286499
10.287566899958831	1.5899269719493538
10.304240428159737	1.5501247183222235
10.320913956360643	1.5844869849928007
10.337587484561547	1.547719305247556
10.354261012762453	1.6572851202648693
10.37093454096336	1.4855869713336332
10.387608069164266	1.4761366957246187
10.404281597365172	1.4705863050803414
10.420955125566076	1.395255538544333
10.437628653766982	1.627607628898749
10.454302181967888	1.6020569477737516
10.470975710168794	1.6172232336596735
10.4876492383697	1.5285637720280203
10.504322766570604	1.3635036959646747
10.52099629477151	1.4062379341299074
10.537669822972417	1.619754109214525
10.554343351173323	1.586133733864528
10.571016879374229	1.6593266467673435
10.587690407575133	1.5454752623822399
10.604363935776039	1.558420508388596
10.621037463976945	1.5526832699804063
10.637710992177851	1.4190264064329192
10.654384520378757	1.3685109091169456
10.671058048579663	1.4433305071813651
10.687731576780568	1.5945344077564916
10.704405104981474	1.5344767348257904
10.72107863318238	1.595374714824045
10.737752161383286	1.712751158004639
10.754425689584192	1.5466902145345638
10.771099217785096	1.5658558257644923
10.787772745986002	1.5890085692240272
10.804446274186908	1.4092400291142535
10.821119802387814	1.4841700944912217
10.83779333058872	1.5273624662536134
10.854466858789625	1.3735802401060682
10.87114038699053	1.513624258836449
10.887813915191437	1.5265109076191419
10.904487443392343	1.4575056657539114
10.921160971593249	1.5008866689009257
10.937834499794153	1.4086538341347141
10.95450802799506	1.4750552519157163
10.971181556195965	1.4989754571401825
10.987855084396871	1.4870611984828004
11.004528612597777	1.4948383872477313
11.021202140798682	1.4905392607552062
11.037875668999588	1.5783783034425956
11.054549197200494	1.5820904210143152
11.0712227254014	1.5068974520496234
11.087896253602306	1.5295748340569537
11.104569781803212	1.3970532880249669
11.121243310004116	1.5680023721368568
11.137916838205022	1.5363264298189365
11.154590366405928	1.4188545478602976
11.171263894606835	1.5530830385639351
11.18793742280774	1.5906368082038171
11.204610951008645	1.5435273071020656
11.221284479209551	1.4502107760615792
11.237958007410457	1.3269841932114224
11.254631535611363	1.2961717360292295
11.27130506381227	1.5173159288218219
11.287978592013173	1.6368288913676048
11.30465212021408	1.6452068333824186
11.321325648414986	1.337381294524941
11.337999176615892	1.4956505865744567
11.354672704816798	1.6167268016173173
11.371346233017702	1.5984493035758118
11.388019761218608	1.522016314417478
11.404693289419514	1.3752775210794537
11.42136681762042	1.445344764926375
11.438040345821326	1.4539406011697378
11.454713874022232	1.4448760185048493
11.471387402223137	1.4720556997963685
11.488060930424043	1.4731724471048928
11.504734458624949	1.3365950461652782
11.521407986825855	1.4740161616749068
11.53808151502676	1.4901076733327652
11.554755043227665	1.4479208454648491
11.571428571428571	1.4534254238014952
11.588102099629477	1.5575279989059787
11.604775627830383	1.5141163360766183
11.62144915603129	1.415457037712319
11.638122684232194	1.3920107872427132
11.6547962124331	1.4296088057801501
11.671469740634006	1.4330836182402023
11.688143268834912	1.3158343067822247
11.704816797035818	1.4820739863746746
11.721490325236722	1.5352098250959538
11.738163853437628	1.3727069377823427
11.754837381638534	1.354694112344888
11.77151090983944	1.4587803332916705
11.788184438040346	1.403305011597928
11.80485796624125	1.5521064016300419
11.821531494442157	1.5308099779983275
11.838205022643063	1.4041363218194436
11.854878550843969	1.6014171843833884
11.871552079044875	1.4889035833139865
11.888225607245781	1.2553923354060008
11.904899135446685	1.4283116660095616
11.921572663647591	1.3672021784694164
11.938246191848497	1.4893183136953863
11.954919720049404	1.3798725090995483
11.97159324825031	1.3851984212338813
11.988266776451214	1.5408391184729144
12.00494030465212	1.503747977432334
12.021613832853026	1.3518461102498807
12.038287361053932	1.4317396583179491
12.054960889254838	1.404440365393043
12.071634417455742	1.4652868475632281
12.088307945656648	1.5709819818597868
12.104981473857555	1.5384700839120722
12.12165500205846	1.4420473646521437
12.138328530259367	1.4063784854258534
12.155002058460271	1.4595973010762628
12.171675586661177	1.482811467914843
12.188349114862083	1.4120254758176836
12.20502264306299	1.419495218898807
12.221696171263895	1.3907126352698536
12.238369699464801	1.3242897694800257
12.255043227665706	1.4920105790839828
12.271716755866612	1.4742886631173728
12.288390284067518	1.4594543404463172
12.305063812268424	1.4596079615273736
12.32173734046933	1.4381161184805396
12.338410868670234	1.4012951048315263
12.35508439687114	1.476048312967194
12.371757925072046	1.4775884124647682
12.388431453272952	1.3072759279804784
12.405104981473858	1.4202808551233004
12.421778509674763	1.389626049768482
12.438452037875669	1.4429876914858986
12.455125566076575	1.293498924711179
12.47179909427748	1.3488354662680968
12.488472622478387	1.3571226451716591
12.505146150679291	1.3948072030316025
12.521819678880197	1.4781428907417509
12.538493207081103	1.4466358275775344
12.55516673528201	1.5204117745618395
12.571840263482915	1.4962596105325627
12.58851379168382	1.4541364700085477
12.605187319884726	1.3472280578025149
12.621860848085632	1.3291105105088143
12.638534376286538	1.356047690921505
12.655207904487444	1.4526012868590696
12.67188143268835	1.468325325933756
12.688554960889254	1.3895271118753922
12.70522848909016	1.3126726861819933
12.721902017291066	1.1904692063433957
12.738575545491972	1.2583727237561184
12.755249073692879	1.4690617895919627
12.771922601893783	1.5373061693060899
12.788596130094689	1.3278326768183641
12.805269658295595	1.3490419968761191
12.821943186496501	1.3181521686954998
12.838616714697407	1.2933130981360672
12.855290242898311	1.2099643951500052
12.871963771099217	1.1848894510201067
12.888637299300123	1.3378153107349755
12.90531082750103	1.3378432208397422
12.921984355701936	1.4030970293340004
12.93865788390284	1.261396574348813
12.955331412103746	1.3711010421492347
12.972004940304652	1.409416189845168
12.988678468505558	1.4014929180497513
13.005351996706464	1.366019575566815
13.02202552490737	1.3747000413461963
13.038699053108274	1.2982704622170436
13.05537258130918	1.2959137023281515
13.072046109510087	1.366470330987021
13.088719637710993	1.3755368658667326
13.105393165911899	1.2873085432066642
13.122066694112803	1.3882948910884658
13.138740222313709	1.4714687110409947
13.155413750514615	1.429029067642704
13.172087278715521	1.419552732516376
13.188760806916427	1.2991219200423583
13.205434335117332	1.2996189899175155
13.222107863318238	1.2955248264903492
13.238781391519144	1.3416331237361532
13.25545491972005	1.2906083360326819
13.272128447920956	1.3253274975816305
13.28880197612186	1.3254405077345244
13.305475504322766	1.3798462422740903
13.322149032523672	1.4654003362116164
13.338822560724578	1.4401490556634446
13.355496088925484	1.4366724758287581
13.372169617126389	1.4676748284548469
13.388843145327295	1.4113491114887589
13.4055166735282	1.2465251676321851
13.422190201729107	1.2888671739485524
13.438863729930013	1.4100183315252572
13.455537258130919	1.3375999622574248
13.472210786331823	1.3620298675680405
13.48888431453273	1.3787278323567522
13.505557842733635	1.2592228281126998
13.522231370934541	1.3740183452400239
13.538904899135447	1.2840162610275931
13.555578427336352	1.269236643905983
13.572251955537258	1.2538063172636305
13.588925483738164	1.2857998437581386
13.60559901193907	1.3241790524846413
13.622272540139976	1.4511826014959894
13.63894606834088	1.3697563766638994
13.655619596541786	1.3470750998075824
13.672293124742692	1.31814476105651
13.688966652943598	1.2146541992000839
13.705640181144505	1.2677618093028105
13.722313709345409	1.3948872232007392
13.738987237546315	1.5193171676276773
13.755660765747221	1.379696511821778
13.772334293948127	1.2278295507669987
